id,"created_at","updated_at","resolutions","regions","regions_name","infomation","pre_resolutions"
19815,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048264","Crawinkel",NULL,"DE"
19816,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048265","Cremlingen",NULL,"DE"
19817,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048266","Dallgow-Doberitz",NULL,"DE"
19818,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048267","Dannenberg",NULL,"DE"
19819,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048268","Dannstadt-Schauernheim",NULL,"DE"
19820,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048269","Datteln",NULL,"DE"
19821,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048270","Dautphetal",NULL,"DE"
19822,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048271","Deisslingen",NULL,"DE"
19823,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048272","Deizisau",NULL,"DE"
19824,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048273","Delbruck",NULL,"DE"
19825,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048274","Delitzsch",NULL,"DE"
19826,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048275","Dettenheim",NULL,"DE"
19827,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048276","DettingenanderErms",NULL,"DE"
19828,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048277","Dillenburg",NULL,"DE"
19829,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048278","Dillingen",NULL,"DE"
19830,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048279","Dingolfing",NULL,"DE"
19831,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048280","Dinkelsbuhl",NULL,"DE"
19832,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048281","Dinslaken",NULL,"DE"
19833,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048282","Dissen",NULL,"DE"
19834,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048283","Dolgesheim",NULL,"DE"
19835,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048284","Donaueschingen",NULL,"DE"
19836,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048285","Dornstadt",NULL,"DE"
19837,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048286","Dorpen",NULL,"DE"
19838,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048287","Dotternhausen",NULL,"DE"
19839,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048288","Drensteinfurt",NULL,"DE"
19840,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048289","Drochtersen",NULL,"DE"
19841,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048290","Drolshagen",NULL,"DE"
19842,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048291","Duderstadt",NULL,"DE"
19843,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048292","Dusslingen",NULL,"DE"
19844,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048293","Ebern",NULL,"DE"
19845,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048294","EbersbachanderFils",NULL,"DE"
19846,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048295","Eching",NULL,"DE"
19847,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048296","Edenkoben",NULL,"DE"
19848,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048297","Egelsbach",NULL,"DE"
19849,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048298","Egenhofen",NULL,"DE"
19850,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048299","Eggenfelden",NULL,"DE"
19851,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048300","Eggenstein-Leopoldshafen",NULL,"DE"
19852,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048301","Eggolsheim",NULL,"DE"
19853,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048302","Ehrenkirchen",NULL,"DE"
19854,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048303","Eichenzell",NULL,"DE"
19855,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048304","Eilenburg",NULL,"DE"
19856,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048305","Eisleben",NULL,"DE"
19857,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048306","Eislingen",NULL,"DE"
19858,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048307","Eitorf",NULL,"DE"
19859,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048308","Elsdorf",NULL,"DE"
19860,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048309","Elsenfeld",NULL,"DE"
19861,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048310","Elsfleth",NULL,"DE"
19862,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048311","Elsterwerda",NULL,"DE"
19863,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048312","Emlichheim",NULL,"DE"
19864,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048313","Emmendingen",NULL,"DE"
19865,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048314","Empfingen",NULL,"DE"
19866,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048315","Emstek",NULL,"DE"
19867,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048316","Engelskirchen",NULL,"DE"
19868,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048317","Engen",NULL,"DE"
19869,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048318","Enger",NULL,"DE"
19870,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048319","Ennigerloh",NULL,"DE"
19871,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048320","Ense",NULL,"DE"
19872,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048321","Eppelborn",NULL,"DE"
19873,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048322","Eppelheim",NULL,"DE"
19874,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048323","Eppingen",NULL,"DE"
19875,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048324","Eppstein",NULL,"DE"
19876,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048325","Erdweg",NULL,"DE"
19877,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048326","Erkner",NULL,"DE"
19878,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048327","Erlau",NULL,"DE"
19879,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048328","Erlensee",NULL,"DE"
19880,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048329","Ertingen",NULL,"DE"
19881,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048330","Escheburg",NULL,"DE"
19882,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048331","Eslohe",NULL,"DE"
19883,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048332","Essenheim",NULL,"DE"
19884,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048333","Essingen",NULL,"DE"
19885,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048334","Ettenheim",NULL,"DE"
19886,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048335","Fahrenzhausen",NULL,"DE"
19887,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048336","Falkenfels",NULL,"DE"
19888,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048337","Falkensee",NULL,"DE"
19889,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048338","Fehmarn",NULL,"DE"
19890,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048339","Feldkirchen",NULL,"DE"
19891,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048340","Feldkirchen-Westerham",NULL,"DE"
19892,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048341","Feucht",NULL,"DE"
19893,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048342","Finnentrop",NULL,"DE"
19894,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048343","FlorsheimamMain",NULL,"DE"
19895,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048344","Forst",NULL,"DE"
19896,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048345","Freigericht",NULL,"DE"
19897,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048346","Freisen",NULL,"DE"
19898,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048347","Freital",NULL,"DE"
19899,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048348","Freystadt",NULL,"DE"
19900,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048349","Friesoythe",NULL,"DE"
19901,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048350","Fritzlar",NULL,"DE"
19902,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048351","Furth",NULL,"DE"
19903,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048352","FurthimWald",NULL,"DE"
19904,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048353","Fussen",NULL,"DE"
19905,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048354","Gablingen",NULL,"DE"
19906,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048355","Gaggenau",NULL,"DE"
19907,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048356","Gaildorf",NULL,"DE"
19908,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048357","Ganderkesee",NULL,"DE"
19909,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048358","Garching",NULL,"DE"
19910,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048360","Garrel",NULL,"DE"
19911,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048361","Gaufelden",NULL,"DE"
19912,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048362","Geeste",NULL,"DE"
19913,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048363","Geilenkirchen",NULL,"DE"
19914,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048364","Geisenheim",NULL,"DE"
19915,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048365","Geisingen",NULL,"DE"
19916,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048366","Geldern",NULL,"DE"
19917,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048367","Georgsmarienhutte",NULL,"DE"
19918,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048368","Gernsbach",NULL,"DE"
19919,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048369","Gerstetten",NULL,"DE"
19920,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048370","Gescher",NULL,"DE"
19921,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048371","Geseke",NULL,"DE"
19922,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048372","Giengen",NULL,"DE"
19923,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048373","Ginsheim-Gustavsburg",NULL,"DE"
19924,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048374","Gladbeck",NULL,"DE"
19925,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048375","Gladenbach",NULL,"DE"
19926,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048376","Glauchau",NULL,"DE"
19927,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048377","Glienicke/Nordbahn",NULL,"DE"
19928,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048378","Grabenstetten",NULL,"DE"
19929,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048379","Grafing",NULL,"DE"
19930,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048380","Grafschaft",NULL,"DE"
19931,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048381","Gransee",NULL,"DE"
19932,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048382","Grevesmuhlen",NULL,"DE"
19933,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048383","Grimma",NULL,"DE"
19934,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048384","Grossbettlingen",NULL,"DE"
19935,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048385","Grossefehn",NULL,"DE"
19936,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048386","Grossenkneten",NULL,"DE"
19937,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048387","Grundau",NULL,"DE"
19938,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048388","Guben",NULL,"DE"
19939,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048389","Guglingen",NULL,"DE"
19940,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048390","Gusenburg",NULL,"DE"
19941,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048391","Gutenzell-Hurbel",NULL,"DE"
19942,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048392","Hagenow",NULL,"DE"
19943,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048393","Haigerloch",NULL,"DE"
19944,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048394","Haina",NULL,"DE"
19945,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048395","Haldensleben",NULL,"DE"
19946,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048396","Halle",NULL,"DE"
19947,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048397","Hammelburg",NULL,"DE"
19948,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048398","Hamminkeln",NULL,"DE"
19949,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048399","Salzwedel",NULL,"DE"
19950,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048400","Harburg",NULL,"DE"
19951,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048401","Harsefeld",NULL,"DE"
19952,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048402","Harsewinkel",NULL,"DE"
19953,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048403","Harsum",NULL,"DE"
19954,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048404","HartheimamRhein",NULL,"DE"
19955,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048405","Haselunne",NULL,"DE"
19956,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048406","HaslachimKinzigtal",NULL,"DE"
19957,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048407","Hassfurt",NULL,"DE"
19958,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048408","HattersheimamMain",NULL,"DE"
19959,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048409","Hattert",NULL,"DE"
19960,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048410","Hauzenberg",NULL,"DE"
19961,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048411","Hechingen",NULL,"DE"
19962,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048412","Heideck",NULL,"DE"
19963,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048413","Heidenau",NULL,"DE"
19964,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048414","HeilbadHeiligenstadt",NULL,"DE"
19965,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048415","Heiligenhafen",NULL,"DE"
19966,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048416","Heilsbronn",NULL,"DE"
19967,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048417","Helferskirchen",NULL,"DE"
19968,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048418","Helmstadt",NULL,"DE"
19969,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048419","Hennigsdorf",NULL,"DE"
19970,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048420","Henstedt-Ulzburg",NULL,"DE"
19971,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048421","Herbertingen",NULL,"DE"
19972,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048422","Herbrechtingen",NULL,"DE"
19973,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048423","Hermannsburg",NULL,"DE"
19974,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048424","Herrsching",NULL,"DE"
19975,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048425","Herschbach",NULL,"DE"
19976,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048426","HerxheimbeiLandau/Pfalz",NULL,"DE"
19977,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048427","HerzbergamHarz",NULL,"DE"
19978,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048428","Herzebrock-Clarholz",NULL,"DE"
19979,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048429","HessischOldendorf",NULL,"DE"
19980,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048430","Heusenstamm",NULL,"DE"
19981,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048431","Hilchenbach",NULL,"DE"
19982,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048432","Hildburghausen",NULL,"DE"
19983,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048433","Hilpoltstein",NULL,"DE"
19984,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048434","Hochstadt",NULL,"DE"
19985,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048435","HohenNeuendorf",NULL,"DE"
19986,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048436","Hohenfels",NULL,"DE"
19987,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048437","Hohenkirchen-Siegertsbrunn",NULL,"DE"
19988,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048438","Hohenlockstedt",NULL,"DE"
19989,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048439","Hohenstein",NULL,"DE"
19990,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048440","HohentengenamHochrhein",NULL,"DE"
19991,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048441","Hohn",NULL,"DE"
19992,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048442","Holm",NULL,"DE"
19993,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048443","Holzgerlingen",NULL,"DE"
19994,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048444","Homburg",NULL,"DE"
19995,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048445","Hopferau",NULL,"DE"
19996,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048446","Hoppegarten",NULL,"DE"
19997,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048447","Hoppstadten-Weiersbach",NULL,"DE"
19998,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048448","Horn-BadMeinberg",NULL,"DE"
19999,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048449","Hovelhof",NULL,"DE"
20000,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048450","Huckelhoven",NULL,"DE"
20001,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048451","Hullhorst",NULL,"DE"
20002,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048452","Hunfeld",NULL,"DE"
20003,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048453","Hunxe",NULL,"DE"
20004,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048454","Hutschenhausen",NULL,"DE"
20005,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048455","Illingen",NULL,"DE"
20006,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048456","Ilsenburg",NULL,"DE"
20007,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048457","Ilsfeld",NULL,"DE"
20008,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048458","Immenstaad",NULL,"DE"
20009,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048459","Ingelfingen",NULL,"DE"
20010,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048460","Iphofen",NULL,"DE"
20011,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048461","Isselburg",NULL,"DE"
20012,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048462","Issum",NULL,"DE"
20013,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048463","Jachenau",NULL,"DE"
20014,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048464","Jever",NULL,"DE"
20015,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048465","Kalefeld",NULL,"DE"
20016,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048466","Kalkar",NULL,"DE"
20017,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048467","Kamen",NULL,"DE"
20018,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048468","Kamp-Lintfort",NULL,"DE"
20019,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048469","Kandern",NULL,"DE"
20020,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048470","Karlsdorf-Neuthard",NULL,"DE"
20021,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048471","Kaufering",NULL,"DE"
20022,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048472","Kelheim",NULL,"DE"
20023,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048473","Kelkheim",NULL,"DE"
20024,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048474","Keltern",NULL,"DE"
20025,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048475","Kernen",NULL,"DE"
20026,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048476","Kettershausen",NULL,"DE"
20027,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048477","KirchheimbeiMunchen",NULL,"DE"
20028,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048478","Kirchheimbolanden",NULL,"DE"
20029,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048479","Kirchseeon",NULL,"DE"
20030,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048480","Kirn",NULL,"DE"
20031,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048481","Kitzingen",NULL,"DE"
20032,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048482","Kleinostheim",NULL,"DE"
20033,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048483","KlingenbergamMain",NULL,"DE"
20034,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048484","Klipphausen",NULL,"DE"
20035,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048485","KlosterLehnin",NULL,"DE"
20036,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048486","Kolbermoor",NULL,"DE"
20037,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048487","Kolkwitz",NULL,"DE"
20038,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048488","Kollnburg",NULL,"DE"
20039,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048489","KonigsWusterhausen",NULL,"DE"
20040,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048490","Konigsbrunn",NULL,"DE"
20041,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048491","KonigslutteramElm",NULL,"DE"
20042,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048492","KonigsteinimTaunus",NULL,"DE"
20043,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048493","Konigswinter",NULL,"DE"
20044,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048494","Korbach",NULL,"DE"
20045,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048495","Korntal-Munchingen",NULL,"DE"
20046,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048496","Kraichtal",NULL,"DE"
20047,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048497","Kranenburg",NULL,"DE"
20048,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048498","Kreuztal",NULL,"DE"
20049,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048499","Kronau",NULL,"DE"
20050,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048500","Kunzell",NULL,"DE"
20051,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048501","Kusel",NULL,"DE"
20052,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048502","Kussaberg",NULL,"DE"
20053,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048503","Kusterdingen",NULL,"DE"
20054,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048504","Lahnstein",NULL,"DE"
20055,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048505","Laichingen",NULL,"DE"
20056,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048506","Langenhagen",NULL,"DE"
20057,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048507","Langenselbold",NULL,"DE"
20058,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048508","Langensendelbach",NULL,"DE"
20059,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048509","Lauda-Konigshofen",NULL,"DE"
20060,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048510","Leichlingen",NULL,"DE"
20061,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048511","Leingarten",NULL,"DE"
20062,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048512","Lengede",NULL,"DE"
20063,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048513","Lennestadt",NULL,"DE"
20064,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048514","Lenzkirch",NULL,"DE"
20065,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048515","LeutkirchimAllgau",NULL,"DE"
20066,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048516","Lich",NULL,"DE"
20067,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048517","Liebenburg",NULL,"DE"
20068,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048518","Limbach-Oberfrohna",NULL,"DE"
20069,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048519","Limburgerhof",NULL,"DE"
20070,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048520","LindenbergimAllgau",NULL,"DE"
20071,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048521","Lindlar",NULL,"DE"
20072,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048522","Lobau",NULL,"DE"
20073,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048523","Lohne",NULL,"DE"
20074,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048524","Lohra.Main",NULL,"DE"
20075,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048525","Lohra",NULL,"DE"
20076,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048526","Loningen",NULL,"DE"
20077,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048527","LosheimamSee",NULL,"DE"
20078,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048528","Lotte",NULL,"DE"
20079,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048529","Loxstedt",NULL,"DE"
20080,"2017-05-18 22:59:51","2017-05-18 22:59:51","city","9048530","Lubben",NULL,"DE"
